ID_Usuario,DNI_Usuario,Edad,Género,Ubicación,Tipo_Viajero,ID_Reserva,Fecha_Reserva,Fecha_Viaje,Antelacion_Reserva,Duracion_Viaje,Numero_Personas,Tipo_Paquete,Costo_Total,Metodo_Pago,Destino,Tipo_Alojamiento,Clase_Vuelo,Actividades_Reservadas,Numero_Noches_Estancia,Promocion_Aplicada,Fuente_Reserva,Estado_Reserva,Mes_Reserva,Mes_Viaje,Estacionalidad,Cancelacion_Reserva,Calificacion_Usuario,Comentarios
U0655,11978951E,50,Other,Spain,Turista,R00655,2024|07|04 00:00:00,2024|10|03 00:00:00,150,12,2,Vuelo + Hotel + Tour,854.67,PayPal,London,Resort,Ejecutiva,,7,True,App móvil,Cancelada,8,9,Temporada alta,True,5,
U0656,53435074W,52,Male,Australia,Negocios,R00656,2024|05|24 00:00:00,2024|12|13 00:00:00,198,4,1,Vuelo + Hotel + Tour,317.91,PayPal,New York,Hotel,Económica,City tour,5,False,Agente de viajes,Cancelada,7,7,Temporada alta,False,2,No me gustó el servicio
U0657,65766679L,46,Male,USA,Negocios,R00657,2024|01|20 00:00:00,2024|10|23 00:00:00,73,4,1,Vuelo + Hotel + Tour,432.11,Transferencia bancaria,Barcelona,Hotel,Económica,Tour en bus,9,True,App móvil,Cancelada,10,1,Temporada alta,False,1,
U0658,14534958Q,28,Other,Germany,Negocios,R00658,2024|09|06 00:00:00,2024|11|27 00:00:00,204,5,4,Solo vuelo,1201.15,Tarjeta de crédito,Rome,,Económica,,2,True,App móvil,Confirmada,4,9,Temporada alta,True,3,Problemas con la reserva
U0659,80200608E,25,Female,Australia,Turista,R00659,2024|07|30 00:00:00,2024|10|12 00:00:00,103,2,4,Solo vuelo,1648.05,Transferencia bancaria,New York,,Ejecutiva,,9,False,Agente de viajes,Confirmada,1,11,Temporada baja,True,3,Problemas con la reserva
U0660,26972108P,63,Female,Germany,Turista,R00660,2024|10|15 00:00:00,2024|10|22 00:00:00,194,6,4,Vuelo + Hotel,875.84,PayPal,Rome,Airbnb,Económica,,8,True,Sitio web,Pendiente,9,4,Temporada baja,True,3,Problemas con la reserva
U0661,98232558H,20,Other,Australia,Negocios,R00661,2024|06|03 00:00:00,2024|09|19 00:00:00,102,9,2,Vuelo + Hotel,1195.14,Tarjeta de crédito,Rome,Hotel,Ejecutiva,,3,False,Sitio web,Confirmada,3,5,Temporada alta,True,2,Problemas con la reserva
U0662,17948013D,52,Male,UK,Turista,R00662,2024|06|12 00:00:00,2024|11|25 00:00:00,148,9,1,Vuelo + Hotel + Tour,1710.97,PayPal,Tokyo,Airbnb,Económica,Tour en bus,9,False,Sitio web,Pendiente,7,10,Temporada alta,False,1,Problemas con la reserva
U0663,55085968W,38,Female,Mexico,Turista,R00663,2024|08|01 00:00:00,2024|08|07 00:00:00,291,1,4,Vuelo + Hotel,1729.02,Transferencia bancaria,Barcelona,Airbnb,Económica,,7,False,Sitio web,Pendiente,10,11,Temporada baja,True,2,No me gustó el servicio
U0664,12005801P,47,Other,UK,Negocios,R00664,2024|05|15 00:00:00,2024|06|29 00:00:00,39,12,4,Solo vuelo,226.42,PayPal,Barcelona,,Primera clase,,6,True,Agente de viajes,Pendiente,4,9,Temporada alta,True,4,Todo bien
U0665,88323324N,46,Other,Australia,Turista,R00665,2024|03|22 00:00:00,2024|12|19 00:00:00,91,5,4,Vuelo + Hotel + Tour,1674.68,Tarjeta de crédito,New York,Resort,Primera clase,Excursión en bote,3,True,Sitio web,Cancelada,6,10,Temporada alta,False,4,Recomendado
U0666,32697179B,18,Female,UK,Turista,R00666,2024|03|19 00:00:00,2024|12|31 00:00:00,288,6,3,Vuelo + Hotel,905.87,Tarjeta de crédito,Paris,Airbnb,Ejecutiva,,3,False,Sitio web,Cancelada,12,2,Temporada alta,True,2,Problemas con la reserva
U0667,68808812B,32,Other,Spain,Negocios,R00667,2024|02|15 00:00:00,2024|11|30 00:00:00,34,14,1,Vuelo + Hotel,1273.71,Tarjeta de crédito,Rome,Hotel,Económica,,1,True,App móvil,Cancelada,3,12,Temporada alta,True,2,No me gustó el servicio
U0668,59009189K,20,Female,Germany,Turista,R00668,2024|05|17 00:00:00,2024|06|11 00:00:00,77,5,4,Vuelo + Hotel + Tour,1284.08,Transferencia bancaria,New York,Hotel,Económica,,7,False,Agente de viajes,Cancelada,10,9,Temporada baja,True,5,
U0669,91187233F,39,Male,Australia,Turista,R00669,2024|02|06 00:00:00,2024|11|27 00:00:00,170,12,4,Solo vuelo,350.52,Tarjeta de crédito,Paris,,Ejecutiva,,9,True,Sitio web,Cancelada,2,8,Temporada baja,True,2,No me gustó el servicio
U0670,14871338K,54,Male,USA,Negocios,R00670,2024|04|15 00:00:00,2024|04|29 00:00:00,214,11,1,Vuelo + Hotel,316.21,Transferencia bancaria,New York,Hotel,Primera clase,,8,True,App móvil,Cancelada,8,1,Temporada baja,True,4,Problemas con la reserva
U0671,30395814A,53,Other,USA,Turista,R00671,2024|04|21 00:00:00,2024|10|16 00:00:00,215,1,3,Vuelo + Hotel + Tour,680.11,PayPal,Rome,Resort,Primera clase,,1,False,App móvil,Cancelada,10,1,Temporada alta,False,3,
U0672,60323234F,42,Male,Germany,Negocios,R00672,2024|04|24 00:00:00,2024|09|30 00:00:00,64,13,2,Solo vuelo,1124.36,Tarjeta de crédito,London,,Primera clase,,4,False,Sitio web,Cancelada,4,12,Temporada baja,False,2,Problemas con la reserva
U0673,48903113F,65,Male,USA,Turista,R00673,2024|10|19 00:00:00,2024|11|14 00:00:00,299,8,2,Vuelo + Hotel,1753.21,Tarjeta de crédito,Cancun,Resort,Primera clase,,8,True,App móvil,Pendiente,10,1,Temporada alta,False,2,No me gustó el servicio
U0674,81773592J,64,Other,UK,Negocios,R00674,2024|03|21 00:00:00,2024|08|05 00:00:00,294,8,2,Vuelo + Hotel + Tour,1086.84,Tarjeta de crédito,Tokyo,Hotel,Ejecutiva,Excursión en bote,8,False,App móvil,Cancelada,7,5,Temporada alta,True,2,
U0675,49091566K,65,Male,USA,Negocios,R00675,2024|03|16 00:00:00,2024|12|31 00:00:00,216,9,1,Vuelo + Hotel + Tour,624.6,Transferencia bancaria,Tokyo,Airbnb,Primera clase,City tour,2,False,App móvil,Pendiente,12,1,Temporada alta,False,3,Excelente viaje
U0676,57904919G,27,Female,Australia,Turista,R00676,2024|02|14 00:00:00,2024|12|13 00:00:00,346,12,2,Solo vuelo,375.76,PayPal,Barcelona,,Económica,,5,True,Sitio web,Cancelada,3,11,Temporada baja,False,3,Todo bien
U0677,52404377G,46,Male,Australia,Tusirta,R00677,2024|04|30 00:00:00,2024|11|24 00:00:00,281,10,4,Solo vuelo,1465.71,Tarjeta de crédito,Cancun,,Económica,,8,False,Agente de viajes,Confirmada,9,3,Temporada baja,False,4,Excelente viaje
U0678,68185512B,37,Female,Spain,Tusirta,R00678,2024|04|18 00:00:00,2024|08|30 00:00:00,32,11,3,Solo vuelo,1711.09,PayPal,Rome,,Económica,,8,True,Agente de viajes,Pendiente,7,10,Temporada alta,False,1,Problemas con la reserva
U0679,30106293Y,40,Other,Germany,Negocios,R00679,2024|03|05 00:00:00,2024|06|06 00:00:00,244,14,3,Solo vuelo,1984.68,Transferencia bancaria,Tokyo,,Económica,,8,False,Sitio web,Cancelada,3,7,Temporada alta,True,1,Problemas con la reserva
U0680,99613461R,39,Male,India,Turista,R00680,2024|05|10 00:00:00,2024|11|28 00:00:00,81,7,3,Vuelo + Hotel,374.38,Tarjeta de crédito,Rome,Hotel,Ejecutiva,,8,True,App móvil,Confirmada,1,3,Temporada alta,False,1,No me gustó el servicio
U0681,76438791Q,38,Female,USA,Turista,R00681,2024|04|12 00:00:00,2024|07|28 00:00:00,342,3,4,Vuelo + Hotel,974.16,Tarjeta de crédito,Paris,Hotel,Primera clase,,1,False,Agente de viajes,Confirmada,4,9,Temporada baja,True,1,No me gustó el servicio
U0682,84914577A,52,Male,Germany,Turista,R00682,2024|04|24 00:00:00,2024|08|20 00:00:00,175,11,4,Vuelo + Hotel + Tour,468.9,PayPal,New York,Resort,Económica,Excursión en bote,2,True,Sitio web,Pendiente,10,11,Temporada alta,False,3,Excelente viaje
U0683,25457751V,28,Other,India,Negocios,R00683,2024|02|10 00:00:00,2024|09|01 00:00:00,56,2,2,Vuelo + Hotel,1595.22,PayPal,London,Airbnb,Económica,,1,True,App móvil,Cancelada,12,9,Temporada baja,True,4,Recomendado
U0684,51643034F,24,Male,Mexico,Negocios,R00684,2024|05|21 00:00:00,2024|07|21 00:00:00,118,6,4,Vuelo + Hotel,1746.81,PayPal,Barcelona,Resort,Primera clase,,8,True,Sitio web,Cancelada,5,4,Temporada baja,True,2,No me gustó el servicio
U0685,26314008F,63,Male,Spain,Negocios,R00685,2024|03|08 00:00:00,2024|06|29 00:00:00,313,5,2,Vuelo + Hotel,215.96,Transferencia bancaria,Rome,Hotel,Primera clase,,8,True,Sitio web,Pendiente,5,2,Temporada baja,False,1,Problemas con la reserva
U0686,95167976W,34,Other,India,Tusirta,R00686,2024|04|20 00:00:00,2024|07|04 00:00:00,195,10,2,Vuelo + Hotel + Tour,544.29,Tarjeta de crédito,Cancun,Airbnb,Ejecutiva,Excursión en bote,4,False,Agente de viajes,Cancelada,2,1,Temporada alta,True,4,Recomendado
U0687,95871630V,35,Female,USA,Turista,R00687,2024|06|09 00:00:00,2024|10|09 00:00:00,131,12,4,Solo vuelo,816.94,Tarjeta de crédito,New York,,Económica,,8,True,Sitio web,Confirmada,1,2,Temporada alta,False,5,Excelente viaje
U0688,22828741E,64,Male,Mexico,Negocios,R00688,2024|03|03 00:00:00,2024|08|15 00:00:00,358,8,1,Vuelo + Hotel + Tour,611.55,Tarjeta de crédito,Rome,Resort,Económica,City tour,3,False,Sitio web,Cancelada,2,8,Temporada baja,False,1,Problemas con la reserva
U0689,27783105W,30,Other,USA,Turista,R00689,2024|02|05 00:00:00,2024|05|14 00:00:00,197,5,4,Solo vuelo,1774.7,Tarjeta de crédito,Paris,,Económica,,6,True,App móvil,Pendiente,10,6,Temporada baja,False,4,Todo bien
U0690,51167807Y,39,Male,Australia,Tusirta,R00690,2024|02|05 00:00:00,2024|02|22 00:00:00,336,5,2,Vuelo + Hotel + Tour,737.44,PayPal,Tokyo,Hotel,Económica,Tour en bus,1,False,Sitio web,Cancelada,12,7,Temporada baja,True,2,No me gustó el servicio
U0691,68696536K,32,Other,UK,Negocios,R00691,2024|01|27 00:00:00,2024|08|21 00:00:00,129,12,2,Solo vuelo,1754.11,Transferencia bancaria,New York,,Primera clase,,4,False,Agente de viajes,Cancelada,1,10,Temporada baja,True,2,
U0692,14663706X,41,Female,Spain,Turista,R00692,2024|05|17 00:00:00,2024|08|06 00:00:00,176,11,3,Solo vuelo,185.21,PayPal,New York,,Económica,,8,True,Sitio web,Pendiente,4,3,Temporada alta,False,5,Excelente viaje
U0693,96385333S,43,Female,India,Turista,R00693,2024|01|10 00:00:00,2024|08|06 00:00:00,140,12,2,Solo vuelo,1757.1,Transferencia bancaria,Rome,,Ejecutiva,,5,True,App móvil,Pendiente,4,12,Temporada alta,True,1,No me gustó el servicio
U0694,96368107Q,18,Female,USA,Tusirta,R00694,2024|07|12 00:00:00,2024|08|14 00:00:00,255,9,1,Vuelo + Hotel + Tour,911.35,PayPal,Rome,Resort,Ejecutiva,,7,True,Agente de viajes,Cancelada,10,12,Temporada baja,False,2,Todo bien
U0695,50552899A,30,Other,Mexico,Negocios,R00695,2024|07|09 00:00:00,2024|12|23 00:00:00,184,8,4,Vuelo + Hotel + Tour,1780.36,Tarjeta de crédito,New York,Resort,Primera clase,Excursión en bote,2,False,Agente de viajes,Cancelada,11,3,Temporada alta,True,2,Problemas con la reserva
U0696,60722232R,22,Female,Spain,Turista,R00696,2024|02|10 00:00:00,2024|11|02 00:00:00,104,9,2,Vuelo + Hotel,1098.48,PayPal,Barcelona,Hotel,Primera clase,,1,False,Sitio web,Confirmada,4,7,Temporada alta,False,2,No me gustó el servicio
U0697,30719644Q,62,Female,Spain,Tusirta,R00697,2024|02|17 00:00:00,2024|04|23 00:00:00,191,14,4,Vuelo + Hotel + Tour,1673.51,PayPal,New York,Hotel,Económica,Tour en bus,5,True,Sitio web,Pendiente,5,6,Temporada alta,False,5,Excelente viaje
U0698,30062900Z,52,Other,Australia,Tusirta,R00698,2024|04|10 00:00:00,2024|07|03 00:00:00,87,12,3,Solo vuelo,1529.87,PayPal,Barcelona,,Primera clase,,4,False,Agente de viajes,Pendiente,12,3,Temporada alta,True,5,Excelente viaje
U0699,73552237P,64,Male,UK,Tusirta,R00699,2024|12|29 00:00:00,2024|12|30 00:00:00,356,14,1,Vuelo + Hotel + Tour,191.14,Tarjeta de crédito,Tokyo,Hotel,Primera clase,Excursión en bote,1,False,App móvil,Cancelada,8,12,Temporada baja,False,5,Recomendado
U0700,77035857W,26,Other,UK,Tusirta,R00700,2024|02|12 00:00:00,2024|05|25 00:00:00,291,3,4,Solo vuelo,1725.59,Tarjeta de crédito,Barcelona,,Ejecutiva,,1,False,Agente de viajes,Pendiente,9,6,Temporada alta,False,4,Excelente viaje
U0701,68826975G,24,Other,Mexico,Negocios,R00701,2024|06|16 00:00:00,2024|10|30 00:00:00,272,5,3,Vuelo + Hotel + Tour,1651.72,Transferencia bancaria,New York,Hotel,Económica,Tour en bus,2,False,Sitio web,Cancelada,8,9,Temporada baja,False,3,
U0702,48080189T,21,Female,USA,Turista,R00702,2024|04|06 00:00:00,2024|04|13 00:00:00,80,12,4,Vuelo + Hotel + Tour,1709.33,Tarjeta de crédito,Tokyo,Hotel,Económica,City tour,9,True,Agente de viajes,Cancelada,3,12,Temporada baja,True,3,Recomendado
U0703,85565513Q,63,Other,India,Negocios,R00703,2024|01|20 00:00:00,2024|09|28 00:00:00,190,10,3,Vuelo + Hotel + Tour,627.76,Tarjeta de crédito,Rome,Airbnb,Ejecutiva,City tour,9,False,Agente de viajes,Confirmada,2,8,Temporada alta,False,5,Excelente viaje
U0704,75053294Q,31,Other,Germany,Negocios,R00704,2024|01|01 00:00:00,2024|02|14 00:00:00,110,8,3,Vuelo + Hotel + Tour,898.2,Tarjeta de crédito,Rome,Resort,Ejecutiva,Tour en bus,9,False,Sitio web,Pendiente,4,10,Temporada alta,False,2,No me gustó el servicio
U0705,89464333Z,44,Female,Germany,Turista,R00705,2024|02|21 00:00:00,2024|10|12 00:00:00,341,13,3,Solo vuelo,453.56,Tarjeta de crédito,Barcelona,,Primera clase,,7,True,App móvil,Cancelada,7,7,Temporada alta,True,3,No me gustó el servicio
U0706,89078508Z,26,Male,Mexico,Tusirta,R00706,2024|01|14 00:00:00,2024|05|04 00:00:00,192,8,2,Vuelo + Hotel + Tour,350.05,Tarjeta de crédito,Rome,Airbnb,Primera clase,Excursión en bote,5,False,App móvil,Pendiente,5,7,Temporada alta,False,2,Problemas con la reserva
U0707,11929580D,42,Female,UK,Tusirta,R00707,2024|03|14 00:00:00,2024|04|14 00:00:00,56,5,1,Vuelo + Hotel + Tour,540.39,Tarjeta de crédito,Cancun,Hotel,Económica,Tour en bus,4,True,Agente de viajes,Cancelada,5,6,Temporada alta,False,2,No me gustó el servicio
U0708,69493170G,29,Other,Spain,Negocios,R00708,2024|09|20 00:00:00,2024|12|28 00:00:00,143,1,3,Vuelo + Hotel + Tour,868.81,Tarjeta de crédito,Tokyo,Airbnb,Primera clase,Excursión en bote,7,False,Sitio web,Confirmada,4,6,Temporada alta,False,1,Problemas con la reserva
U0709,86009791A,64,Male,Mexico,Turista,R00709,2024|01|01 00:00:00,2024|02|20 00:00:00,199,6,1,Solo vuelo,1340.89,PayPal,London,,Ejecutiva,,3,True,Agente de viajes,Pendiente,8,8,Temporada baja,True,3,Recomendado
U0710,28691554C,25,Other,India,Tusirta,R00710,2024|07|23 00:00:00,2024|08|12 00:00:00,242,10,1,Vuelo + Hotel,203.51,PayPal,Tokyo,Hotel,Económica,,9,True,App móvil,Confirmada,5,9,Temporada baja,True,2,Problemas con la reserva
U0711,73441886B,57,Female,Spain,Turista,R00711,2024|04|15 00:00:00,2024|12|02 00:00:00,249,9,3,Vuelo + Hotel,1033.09,PayPal,Tokyo,Airbnb,Económica,,3,False,App móvil,Cancelada,9,3,Temporada baja,True,4,
U0712,97689685Z,47,Female,Germany,Tusirta,R00712,2024|04|09 00:00:00,2024|09|27 00:00:00,137,14,4,Vuelo + Hotel,1723.58,PayPal,Cancun,Resort,Económica,,1,True,App móvil,Confirmada,3,12,Temporada baja,False,2,Problemas con la reserva
U0713,87571928A,63,Other,Spain,Negocios,R00713,2024|08|08 00:00:00,2024|10|09 00:00:00,27,1,4,Solo vuelo,1044.33,Transferencia bancaria,Cancun,,Económica,,7,False,Agente de viajes,Pendiente,10,10,Temporada alta,True,4,Excelente viaje
U0714,76790956M,26,Male,India,Turista,R00714,2024|03|12 00:00:00,2024|06|27 00:00:00,359,1,3,Vuelo + Hotel + Tour,663.84,Tarjeta de crédito,London,Airbnb,Económica,Tour en bus,1,True,App móvil,Cancelada,3,4,Temporada baja,True,1,
U0715,27198024H,27,Male,Mexico,Negocios,R00715,2024|02|16 00:00:00,2024|02|17 00:00:00,180,10,1,Solo vuelo,612.11,Tarjeta de crédito,Cancun,,Ejecutiva,,7,False,Agente de viajes,Cancelada,9,6,Temporada baja,True,4,Problemas con la reserva
U0716,31711066T,22,Female,UK,Turista,R00716,2024|02|20 00:00:00,2024|12|16 00:00:00,152,13,2,Vuelo + Hotel + Tour,479.86,Transferencia bancaria,Cancun,Airbnb,Económica,City tour,5,False,Agente de viajes,Cancelada,2,5,Temporada baja,True,2,No me gustó el servicio
U0717,69966339V,36,Other,Australia,Negocios,R00717,2024|03|16 00:00:00,2024|04|23 00:00:00,285,14,3,Solo vuelo,199.54,PayPal,New York,,Económica,,9,False,Agente de viajes,Pendiente,1,12,Temporada baja,False,2,Problemas con la reserva
U0718,36809832B,19,Other,Australia,Tusirta,R00718,2024|08|19 00:00:00,2024|12|07 00:00:00,245,2,2,Vuelo + Hotel + Tour,1024.39,PayPal,Barcelona,Hotel,Primera clase,City tour,1,True,Sitio web,Cancelada,6,10,Temporada baja,True,5,Todo bien
U0719,88317311W,63,Other,Germany,Turista,R00719,2024|01|13 00:00:00,2024|03|04 00:00:00,269,7,3,Vuelo + Hotel + Tour,1526.6,Tarjeta de crédito,New York,Airbnb,Primera clase,City tour,3,False,App móvil,Confirmada,5,6,Temporada alta,False,3,Recomendado
U0720,76029131D,19,Male,Spain,Negocios,R00720,2024|04|08 00:00:00,2024|09|08 00:00:00,36,6,2,Vuelo + Hotel + Tour,1826.78,Transferencia bancaria,London,Airbnb,Ejecutiva,Tour en bus,6,False,Sitio web,Pendiente,8,1,Temporada baja,True,1,No me gustó el servicio
U0721,34548155Q,26,Male,UK,Negocios,R00721,2024|02|09 00:00:00,2024|06|28 00:00:00,144,2,3,Vuelo + Hotel + Tour,458.25,Transferencia bancaria,Cancun,Hotel,Ejecutiva,Excursión en bote,3,False,Agente de viajes,Confirmada,6,3,Temporada alta,False,5,Excelente viaje
U0722,29412026V,37,Other,Australia,Negocios,R00722,2024|09|10 00:00:00,2024|10|22 00:00:00,260,1,3,Solo vuelo,427.01,Transferencia bancaria,Barcelona,,Primera clase,,8,True,Agente de viajes,Cancelada,1,11,Temporada baja,True,4,
U0723,89642867E,51,Male,India,Tusirta,R00723,2024|03|21 00:00:00,2024|12|29 00:00:00,80,2,2,Solo vuelo,1709.46,Tarjeta de crédito,Tokyo,,Primera clase,,9,True,Sitio web,Pendiente,12,3,Temporada alta,False,4,Todo bien
U0724,62617699S,45,Male,Germany,Tusirta,R00724,2024|04|10 00:00:00,2024|06|02 00:00:00,133,6,1,Vuelo + Hotel + Tour,169.94,Tarjeta de crédito,Cancun,Airbnb,Económica,City tour,6,True,App móvil,Pendiente,12,7,Temporada baja,False,5,Excelente viaje
U0725,18196260V,40,Female,UK,Turista,R00725,2024|02|27 00:00:00,2024|10|14 00:00:00,223,13,3,Vuelo + Hotel,667.63,Tarjeta de crédito,Tokyo,Hotel,Ejecutiva,,2,False,Agente de viajes,Cancelada,4,8,Temporada baja,False,2,No me gustó el servicio
U0726,12214123L,36,Female,UK,Tusirta,R00726,2024|06|01 00:00:00,2024|11|21 00:00:00,345,5,1,Vuelo + Hotel,816.09,PayPal,Tokyo,Hotel,Ejecutiva,,7,False,App móvil,Confirmada,3,8,Temporada baja,False,4,Recomendado
U0727,87256221V,25,Female,USA,Turista,R00727,2024|03|09 00:00:00,2024|07|20 00:00:00,133,9,3,Vuelo + Hotel + Tour,1321.96,Transferencia bancaria,New York,Hotel,Económica,,9,False,App móvil,Pendiente,6,3,Temporada baja,True,3,No me gustó el servicio
U0728,85535902Y,51,Other,Australia,Negocios,R00728,2024|02|28 00:00:00,2024|04|16 00:00:00,35,9,1,Solo vuelo,1638.57,Transferencia bancaria,Rome,,Económica,,1,True,Agente de viajes,Pendiente,7,5,Temporada alta,False,1,Problemas con la reserva
U0729,25369057B,40,Male,Mexico,Negocios,R00729,2024|02|11 00:00:00,2024|04|21 00:00:00,270,6,1,Vuelo + Hotel + Tour,512.36,Transferencia bancaria,New York,Resort,Ejecutiva,City tour,5,True,Sitio web,Cancelada,12,9,Temporada baja,True,4,
U0730,47302269D,22,Female,USA,Turista,R00730,2024|04|22 00:00:00,2024|08|03 00:00:00,100,11,1,Vuelo + Hotel + Tour,636.48,Tarjeta de crédito,Paris,Resort,Económica,Excursión en bote,6,True,Sitio web,Confirmada,7,2,Temporada baja,True,2,Todo bien
U0731,27904672Z,30,Female,Mexico,Turista,R00731,2024|02|27 00:00:00,2024|08|05 00:00:00,225,4,3,Vuelo + Hotel,1576.32,Tarjeta de crédito,Barcelona,Resort,Primera clase,,1,True,Sitio web,Cancelada,8,6,Temporada baja,True,2,
U0732,19605634C,47,Female,USA,Turista,R00732,2024|06|13 00:00:00,2024|12|10 00:00:00,246,14,3,Vuelo + Hotel + Tour,1166.13,PayPal,Barcelona,Resort,Económica,,2,False,Sitio web,Confirmada,1,1,Temporada baja,False,2,Problemas con la reserva
U0733,41748608C,27,Male,India,Turista,R00733,2024|02|21 00:00:00,2024|07|10 00:00:00,197,8,2,Solo vuelo,1297.88,Tarjeta de crédito,Barcelona,,Económica,,4,True,Agente de viajes,Pendiente,12,6,Temporada baja,False,2,No me gustó el servicio
U0734,52221787B,38,Other,Mexico,Tusirta,R00734,2024|07|29 00:00:00,2024|12|13 00:00:00,92,2,1,Vuelo + Hotel + Tour,408.0,Transferencia bancaria,Rome,Resort,Económica,City tour,7,False,Sitio web,Cancelada,5,7,Temporada alta,True,1,Problemas con la reserva
U0735,10793878R,31,Female,USA,Turista,R00735,2024|05|26 00:00:00,2024|11|16 00:00:00,86,6,4,Solo vuelo,678.52,PayPal,London,,Económica,,8,False,Agente de viajes,Pendiente,12,8,Temporada baja,False,2,No me gustó el servicio
U0736,67652794L,45,Other,UK,Negocios,R00736,2024|02|24 00:00:00,2024|09|08 00:00:00,344,5,2,Vuelo + Hotel,739.87,Transferencia bancaria,Tokyo,Hotel,Económica,,6,False,Sitio web,Cancelada,1,10,Temporada baja,True,3,No me gustó el servicio
U0737,27635815G,41,Female,Germany,Turista,R00737,2024|02|29 00:00:00,2024|09|29 00:00:00,34,12,3,Vuelo + Hotel + Tour,672.05,PayPal,Tokyo,Hotel,Económica,,3,False,App móvil,Confirmada,3,6,Temporada alta,False,5,Todo bien
U0738,82442297Q,33,Male,India,Negocios,R00738,2024|02|02 00:00:00,2024|06|28 00:00:00,320,8,3,Solo vuelo,573.78,Tarjeta de crédito,Paris,,Ejecutiva,,1,False,Agente de viajes,Pendiente,7,4,Temporada alta,False,3,Todo bien
U0739,97738995N,57,Female,Mexico,Tusirta,R00739,2024|02|11 00:00:00,2024|07|11 00:00:00,19,5,1,Vuelo + Hotel,544.02,PayPal,Paris,Airbnb,Económica,,3,True,Sitio web,Pendiente,2,1,Temporada baja,False,4,Recomendado
U0740,31709645M,30,Other,USA,Negocios,R00740,2024|07|07 00:00:00,2024|10|30 00:00:00,127,6,2,Vuelo + Hotel,1253.73,Tarjeta de crédito,Barcelona,Airbnb,Primera clase,,9,True,Agente de viajes,Pendiente,3,11,Temporada baja,True,4,Todo bien
U0741,39476472P,35,Female,UK,Turista,R00741,2024|04|04 00:00:00,2024|12|19 00:00:00,263,1,2,Vuelo + Hotel + Tour,1888.86,Tarjeta de crédito,Tokyo,Resort,Ejecutiva,City tour,2,True,Sitio web,Cancelada,4,11,Temporada alta,False,4,Todo bien
U0742,14879983H,36,Other,UK,Turista,R00742,2024|04|28 00:00:00,2024|09|22 00:00:00,176,9,2,Solo vuelo,477.69,PayPal,Tokyo,,Ejecutiva,,5,True,Agente de viajes,Confirmada,8,10,Temporada alta,False,2,No me gustó el servicio
U0743,57193950B,25,Female,UK,Turista,R00743,2024|02|10 00:00:00,2024|08|13 00:00:00,41,14,4,Vuelo + Hotel + Tour,1099.68,Tarjeta de crédito,Cancun,Hotel,Primera clase,Tour en bus,6,True,Agente de viajes,Cancelada,12,4,Temporada alta,True,2,No me gustó el servicio
U0744,94271134E,36,Other,USA,Negocios,R00744,2024|04|28 00:00:00,2024|06|30 00:00:00,346,6,3,Vuelo + Hotel + Tour,749.61,Tarjeta de crédito,New York,Hotel,Ejecutiva,Excursión en bote,8,False,Agente de viajes,Cancelada,11,10,Temporada baja,True,4,Problemas con la reserva
